"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-08","2.9",,"2.7","10.0","-3.2","  320","  320","9.8","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-09","4.3",,"1.9","3.3","-2.1","  320","  320","10.3","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-10","2.5",,"1.4","7.2","-1.0","  230","  230","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-11","3.5",,"6.1","13.3","-0.5","  310","  300","10.3","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-12","3.3",,"5.3","7.8","-1.0","  290","  300","11.2","13.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-13","8.6",,"-4.7","-1.6","-9.3","  300","  310","13.4","18.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-14","4.7",,"-4.4","3.9","-8.2","  200","  200","10.7","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-15","5.2",,"5.2","12.8","0.6","  290","  300","14.3","18.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-16","6.4",,"-0.3","0.6","-6.0","  300","  320","11.2","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-17","3.3",,"-4.7","0.6","-7.7","   20","   10","8.1","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-18","1.7",,"-2.9","5.6","-8.2","   10","   30","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-19","2.6",,"0.5","10.0","-7.1","  170","  140","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-20","3.6",,"4.0","11.1","0.6","  280","  290","11.6","13.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-21","5.5",,"3.7","7.2","-2.1","  300","  300","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-22","4.3",,"3.6","15.0","-4.9","  260","  260","14.3","19.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-23","4.8",,"1.2","3.3","-5.5","  320","  320","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-24","4.0",,"-4.0","0.6","-9.3","  290","  290","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-25","2.6",,"-3.1","3.3","-9.9","  180","  210","8.9","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-26","8.3",,"-0.1","2.2","-6.0","  320","  310","15.7","19.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-27","4.7",,"-1.6","7.8","-7.1","  180","  180","8.1","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-28","3.8",,"4.6","10.0","1.1","  200","  190","7.6","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-29","3.7",,"7.9","11.1","2.8","   30","  360","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-30","7.1",,"5.1","6.1","3.3","   20","   20","13.0","16.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-03-31","5.6",,"3.3","5.0","0.6","  360","   10","9.8","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-01","3.3",,"6.1","14.4","-0.5","  170","  170","8.9","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-02","2.4",,"7.1","16.1","-1.0","  190","  210","5.8","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-03","3.9",,"8.9","15.6","3.9","  310","  330","7.2","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-04","3.7",,"7.3","12.2","2.2","  120","  130","10.7","13.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-05","5.1",,"5.7","12.8","2.2","  300","  300","11.2","15.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-06","3.1",,"6.3","15.6","-1.0","  310","  300","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-07","2.6",,"7.5","14.4","-0.5","  150","  180","8.9","11.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-08","4.2",,"10.7","19.4","7.2","  260","  270","11.6","17.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-09","5.6",,"9.4","15.0","3.3","  310","  290","13.4","17.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-10","5.4",,"7.7","16.1","-1.6","  190","  200","11.6","17.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-11","3.4",,"12.7","19.4","8.9","  270","  270","9.4","10.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-12","2.9",,"13.1","21.7","5.0","  270","  300","8.1","11.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-13","4.8",,"14.3","23.9","6.1","  170","  180","10.3","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-14","7.7",,"18.2","23.9","13.9","  200","  200","16.1","20.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-15","8.1",,"16.1","17.2","0.0","  190","  190","14.3","18.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-16","5.4",,"2.6","7.8","-1.0","  330","  340","10.7","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-17","3.4",,"3.2","11.1","-3.2","   20","   40","7.6","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-18","2.4",,"3.3","9.4","-3.2","  200","  190","4.5","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-19","4.3",,"9.7","18.3","1.1","   10","  360","9.8","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-20","3.0",,"9.4","16.1","1.1","  180","  190","8.1","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-21","3.5",,"9.9","21.7","-1.0","  190","  170","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-22","4.3",,"13.4","22.8","6.1","  190","  180","9.8","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-23","6.6",,"10.9","13.9","6.7","  310","  290","13.0","17.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-24","7.1",,"9.2","15.6","4.4","  310","  330","12.5","19.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-25","3.5",,"11.0","19.4","2.8","  150","  160","9.4","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-26","2.7",,"8.6","12.8","5.0","  180","  180","8.9","9.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-27","4.4",,"9.4","13.9","5.0","  340","  340","9.4","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-28","3.8",,"10.8","18.9","3.3","   40","   20","8.1","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-29","4.8",,"9.2","10.6","5.0","   70","   70","8.1","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-04-30","2.6",,"5.9","7.2","4.4","   40","   40","6.3","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-01","3.0",,"9.9","20.6","6.7","  300","  360","7.2","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-02","3.5",,"15.1","20.6","8.3","  270","  270","9.4","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-03","3.0",,"13.8","21.7","4.4","  240","  230","9.4","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-04","6.6",,"13.8","18.3","9.4","  320","  300","13.4","17.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-05","4.9",,"12.9","19.4","8.9","  310","  310","9.8","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-06","3.8",,"12.8","18.9","5.0","  340","  320","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-07","1.8",,"12.8","21.1","2.8","  250","  230","5.8","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-08","1.6",,"11.6","15.6","6.7","  180","  180","5.4","6.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-09","2.7",,"14.0","15.6","12.2","  160","  170","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-10","3.8",,"18.8","28.3","15.0","  190","  190","11.6","14.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-11","4.3",,"19.9","27.2","13.3","  270","  260","10.7","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-12","3.0",,"20.6","32.2","9.4","  190","  180","9.8","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-13","3.4",,"18.2","21.7","10.6","   50","   40","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-14","3.3",,"14.5","22.2","8.9","  180","  170","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-15","4.3",,"18.8","25.0","15.6","  180","  180","10.3","12.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-16","6.7",,"18.8","20.0","17.2","  150","  150","13.0","16.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-17","3.8",,"17.8","22.2","10.6","  160","  160","11.6","16.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-18","4.4",,"14.6","21.1","6.7","  300","  310","11.2","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-19","4.5",,"14.9","21.1","7.8","  310","  310","12.5","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-20","3.8",,"17.9","25.0","11.1","   10","  330","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-21","2.7",,"17.1","25.6","7.2","  170","  170","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-22","2.2",,"15.3","16.1","13.3","  160","  170","8.1","10.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-23","2.3",,"15.6","20.6","12.2","  240","  240","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-24","2.1",,"14.9","20.6","11.7","   10","   10","6.7","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-25","2.0",,"17.1","26.1","10.6","  150","  160","8.1","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-26","2.8",,"19.8","31.1","12.8","  260","  260","8.1","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-27","3.1",,"23.4","30.0","11.1","   20","   20","10.7","13.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-28","5.1",,"11.9","13.3","8.3","   40","   50","8.9","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-29","2.9",,"12.3","20.6","4.4","  200","  200","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-30","2.2",,"15.4","24.4","9.4","   20",,"4.5",,,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-05-31","3.9",,"15.2","21.1","8.9","   30","   10","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-01","2.5",,"16.6","25.0","6.7","  190","  190","6.3","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-02","3.7",,"20.0","28.3","11.1","  200","  230","7.6","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-03","3.1",,"21.9","31.7","12.2","  160","  160","10.3","12.5",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-04","2.1",,"20.1","26.1","16.7","  300","   90","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-05","3.2",,"18.3","21.7","15.0","  300","  300","6.7","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-06","4.0",,"18.7","25.0","14.4","  320","  320","7.6","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-07","2.1",,"20.8","28.9","11.7","  300","  300","6.3","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-08","2.2",,"21.9","30.0","13.3","  220","  210","5.8","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-09","2.0",,"19.7","21.7","16.7","  210","  200","7.2","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-10","2.2",,"19.9","27.2","16.7","  100","  100","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-11","2.8",,"18.5","21.1","15.6","  120","  120","6.3","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-12","2.2",,"16.9","20.6","14.4","  130","  120","5.8","7.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-13","2.8",,"19.0","20.6","17.2","   20","  350","4.5","5.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-14","3.4",,"19.6","25.0","12.8","  310","  310","9.4","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-15","3.8",,"18.2","26.1","11.1","  310","   10","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-16","2.4",,"20.3","27.8","12.2","  180","  180","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-17","3.5",,"23.4","32.2","16.7","  180","  160","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-18","4.2",,"24.9","29.4","20.0","  300","  270","11.6","16.5",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-19","2.5",,"23.1","28.9","16.7","  320","  310","6.7","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-20","3.0",,"20.0","25.6","12.2","  320","  310","9.4","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-21","1.3",,"18.6","25.6","10.0","   20","   10","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-22","1.7",,"19.4","27.2","12.2","  360","  360","5.4","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-23","3.2",,"20.9","29.4","11.7","  160","  150","9.4","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-24","4.9",,"21.9","29.4","16.1","  180","  180","9.4","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-25","5.1",,"23.5","31.1","17.8","  180","  190","9.4","12.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-26","2.6",,"25.0","30.0","19.4","  360","   20","6.7","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-27","2.7",,"23.2","29.4","15.6","   80","   80","8.1","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-28","2.4",,"22.9","31.1","13.9","  160","  190","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-29","3.4",,"23.0","31.1","14.4","  170","  180","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-06-30","4.2",,"23.9","31.7","16.1","  240","  240","8.1","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-01","4.8",,"26.2","33.9","20.0","  190","  210","8.9","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-02","4.4",,"27.2","35.0","22.2","  290","  290","12.5","16.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-03","2.7",,"25.7","32.8","20.6","  280","  280","10.3","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-04","3.4",,"21.5","25.0","16.7","  320","  330","6.7","10.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-05","5.9",,"21.3","27.8","16.1","  300","  300","10.3","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-06","4.3",,"23.1","30.6","14.4","  260","  250","9.4","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-07","4.7",,"25.9","32.2","21.7","  220","  220","9.8","12.5",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-08","5.0",,"26.3","33.3","20.6","  170","  170","8.9","12.5",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-09","4.1",,"26.4","31.7","18.9","  280","  280","11.2","14.8",,,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-10","2.3",,"23.3","28.9","17.2","  290","  300","4.5","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-11","2.1",,"22.9","30.0","16.1","  360","  360","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-12","2.7",,"23.3","32.2","14.4","  200","  200","8.9","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-13","5.1",,"24.9","29.4","21.1","  200","  170","9.8","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-14","2.9",,"24.4","27.8","22.2","  160","  180","6.3","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-15","3.8",,"24.8","29.4","22.8","  190","  200","6.7","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-16","2.5",,"23.2","27.2","18.9","  310","  300","5.4","7.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-17","2.8",,"22.2","28.9","16.1","  300","  320","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-18","1.7",,"21.6","28.3","12.8","  290","  280","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-19","1.8",,"20.1","25.6","14.4","  160","  160","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-20","2.1",,"20.9","27.8","15.6","  150","  360","5.4","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-21","2.1",,"21.8","29.4","14.4","  180","  180","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-22","3.1",,"25.3","32.8","18.3","  200","  180","6.3","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-23","4.8",,"26.8","33.9","20.6","  290","  290","9.8","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-24","3.3",,"24.2","28.3","17.2","   10","  360","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-25","2.1",,"21.3","28.3","13.3","  330","  300","5.8","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-26","3.8",,"22.6","28.9","17.2","  210","  280","7.2","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-27","3.7",,"23.6","29.4","18.9","  330","  330","14.3","21.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-28","3.6",,"22.6","29.4","18.3","  260","  280","20.6","25.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-29","3.2",,"20.9","25.0","16.1","  280","  280","6.3","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-30","1.7",,"20.3","26.7","15.6","  250","  240","4.5","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-07-31","3.4",,"21.1","28.3","13.9","  200","  210","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-01","2.6",,"23.8","30.6","18.3","  270","  280","9.4","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-02","1.5",,"20.8","23.9","16.1","  110","  110","5.8","6.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-03","1.3",,"19.4","24.4","15.6","   80","   80","4.5","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-04","2.4",,"22.8","29.4","18.3","  340","  340","9.4","10.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-05","1.9",,"24.4","31.7","17.2","  320","  320","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-06","2.2",,"23.1","28.3","16.7","  310","  300","6.7","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-07","2.3",,"20.4","26.7","13.9","  300","  300","8.9","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-08","2.0",,"20.1","28.3","12.2","  290","  360","6.3","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-09","1.6",,"21.9","29.4","13.9","  310","   20","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-10","1.9",,"22.7","30.6","14.4","   30","  350","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-11","2.4",,"21.9","30.6","14.4","  160","  170","7.2","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-12","3.8",,"22.3","28.9","15.6","  150","  160","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-13","3.8",,"21.5","23.3","18.3","  140","  130","9.8","13.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2014-08-14","2.8",,"20.1","25.0","15.0","  270","  300","7.6","10.3","    1",,,,,,,
